Market,ST,MSA,Tier,Score,Rank,lat,lng
"Walnut Grove, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",E,0.3447,2066.0,36.16589,-86.78444
"Smyrna, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",E,0.3162999999999999,2151.0,35.98284,-86.5186
"Greenbrier, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Mitchellville, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Portland, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Ridgetop, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Christiana, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Centerville, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Pleasant View, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Watertown, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Mount Pleasant, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Wrigley, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Lyles, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Charlotte, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Castalian Springs, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Westmoreland, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Cross Plains, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Cottontown, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Bethpage, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Orlinda, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Cedar Hill, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Slayden, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"Vanleer, TN",TN,"Nashville-Davidson-Murfreesboro-Franklin, TN",,,,36.16589,-86.78444
"New York, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6568999999999999,244.0,42.9,-75.5
"Jersey City, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6302500000000001,398.0,40.72816,-74.07764
"Hoboken, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6423000000000001,312.0,40.74399,-74.03236
"Mamaroneck, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6576000000000001,239.0,40.94871,-73.73263
"Califon, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Fort Montgomery, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Verplanck, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6714,176.0,42.9,-75.5
"Hampton, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.618,472.0,40.1,-74.5
"Glen Gardner, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6312500000000001,391.0,40.1,-74.5
"Asbury, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.64795,285.0,40.1,-74.5
"Scarsdale, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.67145,174.0,41.0051,-73.78458
"Guttenberg, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.67,185.0,40.1,-74.5
"West New York, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6725500000000001,171.0,40.78788,-74.01431
"Bellerose, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Mendham, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Far Hills, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.69515,83.0,40.1,-74.5
"Bernardsville, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Union City, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6769000000000002,154.0,40.77955,-74.02375
"Clinton, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.63475,367.0,40.1,-74.5
"Branchville, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Golden's Bridge, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Mount Vernon, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.65835,231.0,40.9126,-73.83708
"Tuckahoe, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6395500000000001,334.0,42.9,-75.5
"Lebanon, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6833,127.0,40.1,-74.5
"High Bridge, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6683000000000001,192.0,40.1,-74.5
"Highlands, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Annandale, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6597,226.0,40.1,-74.5
"Bronxville, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6478,286.0,42.9,-75.5
"Larchmont, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6563500000000001,246.0,42.9,-75.5
"Katonah, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Eastchester, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6413,319.0,40.95833,-73.80861
"Englewood Cliffs, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6711499999999999,177.0,40.1,-74.5
"Pelham, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6558499999999999,248.0,42.9,-75.5
"Sea Bright, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Briarcliff Manor, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6881,114.0,42.9,-75.5
"New Rochelle, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6617000000000001,221.0,40.91149,-73.78235
"Edgewater, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6849000000000001,122.0,40.1,-74.5
"Yonkers, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.65825,232.0,40.9304,-73.89789
"Fairview, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.665,210.0,40.1,-74.5
"Alpine, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6436499999999999,305.0,40.1,-74.5
"Fort Lee, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6805500000000001,141.0,40.85093,-73.97014
"Crugers, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6550000000000001,253.0,42.9,-75.5
"Belle Mead, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.68355,125.0,40.1,-74.5
"Cliffside Park, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6773,149.0,40.82149,-73.98764
"Bedford Hills, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.56405,827.0,42.9,-75.5
"Stockton, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6745,163.0,40.1,-74.5
"Lambertville, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6781,143.0,40.1,-74.5
"Nelsonville, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Chappaqua, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6663,201.0,42.9,-75.5
"Cold Spring, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Blawenburg, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.68955,109.0,40.1,-74.5
"Skillman, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.68655,120.0,40.1,-74.5
"Ardsley, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.64905,280.0,42.9,-75.5
"Hartsdale, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.65765,237.0,42.9,-75.5
"Ship Bottom, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Surf City, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Mount Kisco, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.5952500000000001,624.0,42.9,-75.5
"Bedford, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.5628500000000001,834.0,42.9,-75.5
"Englewood, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6675,195.0,40.89288,-73.97264
"Tenafly, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.65,279.0,40.1,-74.5
"Great Meadows, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Port Jervis, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6174000000000001,477.0,42.9,-75.5
"Pleasantville, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.62655,427.0,42.9,-75.5
"Demarest, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6391500000000001,338.0,40.1,-74.5
"Phillipsburg, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5611,846.0,40.1,-74.5
"Port Chester, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6702000000000001,184.0,41.00176,-73.66568
"Rye, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6709,179.0,40.98065,-73.68374
"Bloomsbury, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Rye Brook, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6669499999999999,199.0,42.9,-75.5
"Hawthorne, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.5891500000000001,663.0,42.9,-75.5
"Cresskill, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.649,281.0,40.1,-74.5
"Dobbs Ferry, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.5985,599.0,42.9,-75.5
"Leonia, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.66715,197.0,40.1,-74.5
"Alpha, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6166,487.0,40.1,-74.5
"Ridgefield, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.66375,215.0,40.1,-74.5
"Rockleigh, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6074,542.0,40.1,-74.5
"Irvington, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6002500000000001,586.0,42.9,-75.5
"Cornwall, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.60195,576.0,42.9,-75.5
"Middletown, NY",NY,"New York-Newark-Jersey City, NY-NJ",C,0.52085,1166.0,41.44593,-74.42293
"Salisbury Mills, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.5706,789.0,42.9,-75.5
"Palisades Park, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6643000000000001,213.0,40.84816,-73.99764
"Closter, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6374500000000001,347.0,40.1,-74.5
"Scotchtown, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.5412,998.0,42.9,-75.5
"Ossining, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.682,138.0,41.16287,-73.86152
"Tarrytown, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.59045,657.0,42.9,-75.5
"Elmsford, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6468,289.0,42.9,-75.5
"White Plains, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,41.03399,-73.76291
"Valhalla, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.61155,523.0,42.9,-75.5
"Newburgh, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.54815,949.0,41.50343,-74.01042
"Sparkill, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6466500000000001,291.0,42.9,-75.5
"Stewartsville, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Sleepy Hollow, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.5978000000000001,603.0,42.9,-75.5
"Secaucus, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6143500000000001,501.0,40.78955,-74.05653
"Harrison, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,40.96899,-73.71263
"Broadway, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6118000000000001,521.0,40.1,-74.5
"Leonardo, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6734,168.0,40.1,-74.5
"Atlantic Highlands, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6731999999999999,170.0,40.1,-74.5
"Vails Gate, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.5425000000000001,990.0,42.9,-75.5
"New Windsor, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.57345,765.0,42.9,-75.5
"Fair Haven, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6516500000000001,268.0,40.1,-74.5
"Red Bank, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6596,227.0,40.1,-74.5
"Waretown, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6296,405.0,40.1,-74.5
"Warwick, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Monmouth Beach, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Thornwood, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6064,549.0,42.9,-75.5
"Greenwood Lake, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Florida, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Rumson, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6672499999999999,196.0,40.1,-74.5
"Bayonne, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.64455,297.0,40.66871,-74.11431
"Crompond, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.659,228.0,42.9,-75.5
"Carmel, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Lincroft, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6233,442.0,40.1,-74.5
"Kingston, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.66555,206.0,40.1,-74.5
"Rocky Hill, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6579999999999999,233.0,40.1,-74.5
"Hackettstown, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Vienna, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Lincolndale, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Shenorock, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Piermont, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.579,729.0,42.9,-75.5
"Norwood, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6399000000000001,330.0,40.1,-74.5
"Northvale, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6415500000000001,317.0,40.1,-74.5
"Navesink, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6611500000000001,223.0,40.1,-74.5
"Vernon, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Goshen, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Tuckerton, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Glen Ridge, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.66525,208.0,40.1,-74.5
"Little Silver, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6362,359.0,40.1,-74.5
"Budd Lake, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Monmouth Junction, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6439999999999999,303.0,40.1,-74.5
"Verona, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6467,290.0,40.1,-74.5
"Oceanport, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6173500000000001,479.0,40.1,-74.5
"Long Branch, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.62415,440.0,40.30428,-73.99236
"Buchanan, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6433,306.0,42.9,-75.5
"Mahopac, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Montrose, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6428499999999999,311.0,42.9,-75.5
"Harrison, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.65165,270.0,40.74649,-74.15626
"Kendall Park, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6222000000000001,446.0,40.1,-74.5
"Haworth, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6331000000000001,379.0,40.1,-74.5
"Emerson, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6444,300.0,40.1,-74.5
"Manahawkin, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",C,0.5173000000000001,1190.0,40.1,-74.5
"Sea Girt, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6389000000000001,339.0,40.1,-74.5
"Haverstraw, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6410000000000001,325.0,42.9,-75.5
"West Haverstraw, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6271500000000001,420.0,42.9,-75.5
"Harrington Park, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6502499999999999,277.0,40.1,-74.5
"Tappan, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.62265,444.0,42.9,-75.5
"Shrewsbury, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6158500000000001,491.0,40.1,-74.5
"Hopatcong, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6023000000000001,574.0,40.1,-74.5
"Kearny, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6415000000000001,318.0,40.76843,-74.14542
"East Newark, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6406999999999999,327.0,40.1,-74.5
"North Arlington, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6183,467.0,40.78843,-74.1332
"Putnam Valley, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.64,329.0,42.9,-75.5
"Armonk, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6368,354.0,42.9,-75.5
"Newark, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.63295,382.0,40.73566,-74.17237
"Old Tappan, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5963,610.0,40.1,-74.5
"Port Monmouth, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6310500000000001,392.0,40.1,-74.5
"Ridgefield Park, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6080000000000001,538.0,40.1,-74.5
"Belford, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.62755,417.0,40.1,-74.5
"Shrub Oak, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.5919500000000001,654.0,42.9,-75.5
"Peekskill, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.62475,436.0,41.29009,-73.92042
"Glen Rock, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6123500000000001,516.0,40.1,-74.5
"Netcong, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"East Orange, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6457999999999999,293.0,40.76732,-74.20487
"Stanhope, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Blauvelt, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.54365,985.0,42.9,-75.5
"Paterson, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5809500000000001,715.0,40.91677,-74.17181
"Montvale, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5574,875.0,40.1,-74.5
"Raritan, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6301500000000001,399.0,40.1,-74.5
"Nyack, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.5982500000000001,601.0,42.9,-75.5
"Linden, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.59325,642.0,40.62205,-74.24459
"New City, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6331,380.0,41.1476,-73.98931
"New Square, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6269,423.0,42.9,-75.5
"Valley Cottage, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.61865,466.0,42.9,-75.5
"Orangeburg, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.55135,919.0,42.9,-75.5
"Eatontown, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.60345,566.0,40.1,-74.5
"Clifton, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6124,513.0,40.85843,-74.16376
"Prospect Park, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5995,591.0,40.1,-74.5
"Congers, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.61965,463.0,42.9,-75.5
"Kenilworth, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5756,752.0,40.1,-74.5
"Carteret, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5814,710.0,40.57733,-74.2282
"Spring Valley, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6199000000000001,462.0,41.11315,-74.04375
"Yorktown Heights, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.5821000000000001,706.0,42.9,-75.5
"Dayton, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6203000000000001,459.0,40.1,-74.5
"Hawthorne, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5938500000000001,632.0,40.94926,-74.15375
"Woodland Park, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5929,646.0,40.1,-74.5
"West Long Branch, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5754,754.0,40.1,-74.5
"Nanuet, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6242500000000001,438.0,41.08871,-74.01347
"West Nyack, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.60965,535.0,42.9,-75.5
"Moonachie, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5652000000000001,819.0,40.1,-74.5
"Middletown, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6313,389.0,40.39428,-74.11709
"Elizabeth, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.58345,695.0,40.66399,-74.2107
"Little Ferry, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5527000000000001,906.0,40.1,-74.5
"Upper Montclair, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6068,547.0,40.1,-74.5
"Springfield, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5870500000000001,670.0,40.1,-74.5
"Patterson, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Bardonia, NY",NY,"New York-Newark-Jersey City, NY-NJ",A,0.6340000000000001,375.0,42.9,-75.5
"Allenwood, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.60025,587.0,40.1,-74.5
"Westwood, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.62715,421.0,40.1,-74.5
"Roselle, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5548000000000001,891.0,40.65223,-74.25882
"Elmwood Park, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5603,857.0,40.90399,-74.11848
"Brewster, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.55965,860.0,42.9,-75.5
"Roselle Park, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5544500000000001,892.0,40.1,-74.5
"Haledon, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5722,775.0,40.1,-74.5
"Rutherford, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",C,0.53285,1070.0,40.82649,-74.10681
"Franklin Park, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5639500000000001,828.0,40.1,-74.5
"Pearl River, NY",NY,"New York-Newark-Jersey City, NY-NJ",B,0.58565,680.0,41.05899,-74.02181
"Tinton Falls, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5474,957.0,40.30428,-74.10042
"East Rutherford, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",C,0.52495,1134.0,40.1,-74.5
"Rahway, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.55485,889.0,40.60816,-74.27765
"Short Hills, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.60055,582.0,40.1,-74.5
"Somerville, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.58445,684.0,40.1,-74.5
"Hillsdale, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6063000000000001,550.0,40.1,-74.5
"Garfield, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5513,921.0,40.88149,-74.1132
"Hackensack, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.56825,802.0,40.88593,-74.04347
"North Haledon, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",A,0.6025,573.0,40.1,-74.5
"Port Reading, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.59335,640.0,40.1,-74.5
"Manville, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5936,637.0,40.1,-74.5
"Teterboro, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.54005,1009.0,40.1,-74.5
"Totowa, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.57455,757.0,40.1,-74.5
"Fair Lawn, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5778500000000001,740.0,40.94038,-74.13181
"Wanaque, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",,,,40.1,-74.5
"Avenel, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5781000000000001,735.0,40.58038,-74.28515
"Chester, NY",NY,"New York-Newark-Jersey City, NY-NJ",,,,42.9,-75.5
"Englishtown, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5717,776.0,40.1,-74.5
"Oakhurst, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.55315,900.0,40.1,-74.5
"Sussex, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",C,0.52115,1164.0,40.1,-74.5
"Paramus, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5932999999999999,641.0,40.94454,-74.07542
"North Middletown, NJ",NJ,"New York-Newark-Jersey City, NY-NJ",B,0.5786000000000001,730.0,40.1,-74.5
